datetime,open,high,low,close,volume
2026-02-24 14:00:00+00:00,24876.75,24878.75,24844.75,24852.75,3401
2026-02-24 14:15:00+00:00,24853.0,24854.5,24797.25,24804.75,5774
2026-02-24 14:30:00+00:00,24805.0,24913.0,24694.5,24910.75,53372
2026-02-24 14:45:00+00:00,24911.25,24964.25,24861.25,24877.25,38189
2026-02-24 15:00:00+00:00,24878.5,24923.75,24819.5,24865.75,28525
2026-02-24 15:15:00+00:00,24866.0,25014.5,24853.75,25011.75,27213
2026-02-24 15:30:00+00:00,25011.25,25031.0,24986.75,25017.25,22545
2026-02-24 15:45:00+00:00,25017.5,25019.5,24967.5,24976.5,13725
2026-02-24 16:00:00+00:00,24976.5,25047.25,24974.25,25033.75,16405
2026-02-24 16:15:00+00:00,25033.25,25040.75,24994.25,25014.25,12434
2026-02-24 16:30:00+00:00,25015.25,25016.25,24969.25,24989.25,14432
2026-02-24 16:45:00+00:00,24988.75,25040.75,24986.5,25028.75,12293
2026-02-24 17:00:00+00:00,25028.75,25076.25,25021.25,25055.25,14095
2026-02-24 17:15:00+00:00,25055.5,25074.25,25043.25,25060.75,8969
2026-02-24 17:30:00+00:00,25060.25,25070.0,25038.0,25042.0,7343
2026-02-24 17:45:00+00:00,25041.25,25064.0,25032.0,25046.0,7072
2026-02-24 18:00:00+00:00,25046.0,25078.75,25038.75,25043.0,9742
2026-02-24 18:15:00+00:00,25043.0,25045.0,25015.5,25019.25,8703
2026-02-24 18:30:00+00:00,25019.75,25051.0,25011.5,25038.75,9356
2026-02-24 18:45:00+00:00,25039.0,25044.25,25022.5,25030.0,5373
2026-02-24 19:00:00+00:00,25030.0,25037.25,25008.5,25015.0,6379
2026-02-24 19:15:00+00:00,25015.0,25015.5,24988.5,25002.75,8212
2026-02-24 19:30:00+00:00,25003.0,25030.5,25000.25,25018.75,6221
2026-02-24 19:45:00+00:00,25019.5,25060.25,25013.5,25021.5,11828
2026-02-24 20:00:00+00:00,25021.75,25028.75,25000.5,25004.5,7041
2026-02-24 20:15:00+00:00,25004.0,25024.75,24995.75,24998.75,9643
2026-02-24 20:30:00+00:00,24998.75,25032.0,24994.75,25030.25,9337
2026-02-24 20:45:00+00:00,25030.5,25072.0,25022.0,25029.5,27188
2026-02-24 21:00:00+00:00,25029.5,25037.0,25003.25,25019.5,10048
